model_key,contest_name,contest_family,candidate,term,coef_pp_per_sd,p_value,unique_drop_r2,expanded_r2,term_group,valid_model,reliability
17_candace_tiana_nelson,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Candace Tiana Nelson,zpBlk,1.6565504055894125,0.001442769772347544,0.0347709779364348,0.5564086846671052,black_share,True,low
17_candace_tiana_nelson,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Candace Tiana Nelson,zmedAge,-0.07459260970940462,0.734514692627351,0.00037945991481702634,0.5564086846671052,median_age,True,low
17_candace_tiana_nelson,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Candace Tiana Nelson,zmedInc,-0.40053588574356874,0.27390177637461766,0.003965716060212343,0.5564086846671052,income,True,low
17_candace_tiana_nelson,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Candace Tiana Nelson,zpCollege,-0.23403786728538467,0.6950119638125651,0.0005072436348696474,0.5564086846671052,college,True,low
17_candace_tiana_nelson,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Candace Tiana Nelson,zpRenter,0.09952218012754344,0.7362045624893345,0.00037445609992636797,0.5564086846671052,renter,True,low
17_candace_tiana_nelson,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Candace Tiana Nelson,zp2534,0.2669382547560216,0.34681992806573014,0.0029285896500723663,0.5564086846671052,age_25_34,True,low
17_candace_tiana_nelson,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Candace Tiana Nelson,zpTransit,0.019658964184965155,0.9245668905375586,2.9567399220442603e-05,0.5564086846671052,transit,True,low
17_candace_tiana_nelson,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Candace Tiana Nelson,zdensity,0.08573051747005489,0.65531076823576,0.0006576898130915554,0.5564086846671052,density,True,low
17_dwight_davis,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Dwight Davis,zpBlk,-0.12042951728584206,0.7715498173554793,0.00023618522432367062,0.6232931559907886,black_share,True,medium
17_dwight_davis,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Dwight Davis,zmedAge,0.019567084645585875,0.9128379120578805,3.355875089772198e-05,0.6232931559907886,median_age,True,medium
17_dwight_davis,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Dwight Davis,zmedInc,-0.4368815396136273,0.14277283183307907,0.00606380710676091,0.6232931559907886,income,True,medium
17_dwight_davis,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Dwight Davis,zpCollege,-1.9164206562473511,0.0001216636102216632,0.043712461955824344,0.6232931559907886,college,True,medium
17_dwight_davis,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Dwight Davis,zpRenter,-0.7782656180325673,0.001468351969551468,0.02943039394951452,0.6232931559907886,renter,True,medium
17_dwight_davis,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Dwight Davis,zp2534,0.5665862114155245,0.014951661578437666,0.016956965270469193,0.6232931559907886,age_25_34,True,medium
17_dwight_davis,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Dwight Davis,zpTransit,0.10649336280825561,0.5283550738949807,0.001115106078683148,0.6232931559907886,transit,True,medium
17_dwight_davis,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Dwight Davis,zdensity,-0.49765079312341204,0.0017416747346286265,0.02848254974120512,0.6232931559907886,density,True,medium
17_dyana_n_m_forester,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Dyana N. M. Forester,zpBlk,-0.32706966087619493,0.23315916473345827,0.008939065867017426,0.15864425014230454,black_share,True,low
17_dyana_n_m_forester,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Dyana N. M. Forester,zmedAge,-0.10099744703464636,0.39242479472926484,0.00458774335098866,0.15864425014230454,median_age,True,low
17_dyana_n_m_forester,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Dyana N. M. Forester,zmedInc,-0.23648622345412595,0.2285863239369314,0.009117052672777182,0.15864425014230454,income,True,low
17_dyana_n_m_forester,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Dyana N. M. Forester,zpCollege,-0.10136334219267179,0.7514994981197156,0.0006274949093885152,0.15864425014230454,college,True,low
17_dyana_n_m_forester,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Dyana N. M. Forester,zpRenter,-0.18577959685474865,0.2420416596001304,0.00860520459979952,0.15864425014230454,renter,True,low
17_dyana_n_m_forester,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Dyana N. M. Forester,zp2534,0.22949970438439632,0.13249280938359428,0.01427595504324397,0.15864425014230454,age_25_34,True,low
17_dyana_n_m_forester,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Dyana N. M. Forester,zpTransit,0.09382946097425776,0.4000307264983455,0.004441956754334564,0.15864425014230454,transit,True,low
17_dyana_n_m_forester,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Dyana N. M. Forester,zdensity,0.08950956291426768,0.3852944436706852,0.004728170387394703,0.15864425014230454,density,True,low
17_fred_hill,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Fred Hill,zpBlk,-3.448295916349096,3.792610505413722e-08,0.08249045277997058,0.6756444489325031,black_share,True,medium
17_fred_hill,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Fred Hill,zmedAge,0.4398729128266584,0.06956943299710415,0.008100515848905032,0.6756444489325031,median_age,True,medium
17_fred_hill,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Fred Hill,zmedInc,0.5877581762943532,0.14475134879635995,0.005208426097877306,0.6756444489325031,income,True,medium
17_fred_hill,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Fred Hill,zpCollege,-0.05471891426719755,0.9333336511169694,1.700177023566951e-05,0.6756444489325031,college,True,medium
17_fred_hill,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Fred Hill,zpRenter,0.8028782036359347,0.021905810685926817,0.013017645956761026,0.6756444489325031,renter,True,medium
17_fred_hill,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Fred Hill,zp2534,-0.6125421770053741,0.05506071676352762,0.009065880887647815,0.6756444489325031,age_25_34,True,medium
17_fred_hill,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Fred Hill,zpTransit,-0.22350370513999973,0.32733344751685967,0.0023394059400285716,0.6756444489325031,transit,True,medium
17_fred_hill,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Fred Hill,zdensity,-0.5009259914816162,0.01848277170152325,0.013767882819484267,0.6756444489325031,density,True,medium
17_fred_hill,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Fred Hill,zprior_2022_general_certified_november_8_2022_general_election_certifi_fred_hill,1.5028495720016157,1.5231464190283578e-05,0.048790753654194496,0.6756444489325031,prior_territory,True,medium
17_greg_jackson,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Greg Jackson,zpBlk,2.8283559417006536,2.3739580431806847e-05,0.08360367280709013,0.4113491550327397,black_share,True,low
17_greg_jackson,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Greg Jackson,zmedAge,-0.3260790194670455,0.24359034904396865,0.005980942801842581,0.4113491550327397,median_age,True,low
17_greg_jackson,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Greg Jackson,zmedInc,0.15667049993959803,0.7353008584645138,0.0005004524786161868,0.4113491550327397,income,True,low
17_greg_jackson,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Greg Jackson,zpCollege,1.1862275116603094,0.1187532167680954,0.01074805701560455,0.4113491550327397,college,True,low
17_greg_jackson,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Greg Jackson,zpRenter,0.5215895335635413,0.16535693062707374,0.008483372138497924,0.4113491550327397,renter,True,low
17_greg_jackson,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Greg Jackson,zp2534,0.08818902861084577,0.8061386656509544,0.00026364263434819346,0.4113491550327397,age_25_34,True,low
17_greg_jackson,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Greg Jackson,zpTransit,-0.32685335353632383,0.21587456352485587,0.006741357947096294,0.4113491550327397,transit,True,low
17_greg_jackson,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Greg Jackson,zdensity,-0.6274353831624514,0.010906523605150799,0.029056136860651005,0.4113491550327397,density,True,low
17_kevin_b_chavous,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Kevin B Chavous,zpBlk,5.485783720546767,6.782929710820106e-08,0.06255908926021347,0.7412382167799699,black_share,True,medium
17_kevin_b_chavous,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Kevin B Chavous,zmedAge,2.0579604848032416,1.975172060233785e-06,0.047386411811353724,0.7412382167799699,median_age,True,medium
17_kevin_b_chavous,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Kevin B Chavous,zmedInc,0.13029296240630783,0.8499682816485397,6.884717553556907e-05,0.7412382167799699,income,True,medium
17_kevin_b_chavous,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Kevin B Chavous,zpCollege,0.38265989325339866,0.7338693511613616,0.00022247217161230903,0.7412382167799699,college,True,medium
17_kevin_b_chavous,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Kevin B Chavous,zpRenter,0.9791250530588738,0.08044818923303804,0.005946246837719493,0.7412382167799699,renter,True,medium
17_kevin_b_chavous,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Kevin B Chavous,zp2534,-0.9053910339445812,0.09178460785519968,0.00552732152518709,0.7412382167799699,age_25_34,True,medium
17_kevin_b_chavous,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Kevin B Chavous,zpTransit,-1.2824385692675786,0.001313374669267223,0.020642888362595202,0.7412382167799699,transit,True,medium
17_kevin_b_chavous,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Kevin B Chavous,zdensity,-0.6246181135168449,0.08615643720027746,0.005727760278298688,0.7412382167799699,density,True,medium
17_leniqua_dominique_jenkins,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Leniqua'dominique Jenkins,zpBlk,1.2206432333590638,0.0003446565888646006,0.03726395355837098,0.62708410810175,black_share,True,medium
17_leniqua_dominique_jenkins,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Leniqua'dominique Jenkins,zmedAge,-0.09983641716188166,0.48704462882070276,0.001341702146176793,0.62708410810175,median_age,True,medium
17_leniqua_dominique_jenkins,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Leniqua'dominique Jenkins,zmedInc,-0.09402478503271594,0.6933470858281788,0.0004313475030619518,0.62708410810175,income,True,medium
17_leniqua_dominique_jenkins,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Leniqua'dominique Jenkins,zpCollege,-0.2066708011049856,0.5958516225816476,0.0007807399939856463,0.62708410810175,college,True,medium
17_leniqua_dominique_jenkins,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Leniqua'dominique Jenkins,zpRenter,0.256919134076681,0.1840137704402535,0.004925585766572094,0.62708410810175,renter,True,medium
17_leniqua_dominique_jenkins,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Leniqua'dominique Jenkins,zp2534,0.23080538727172495,0.2131815205906334,0.004321481038467745,0.62708410810175,age_25_34,True,medium
17_leniqua_dominique_jenkins,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Leniqua'dominique Jenkins,zpTransit,0.14702580359751055,0.278948102583926,0.0032642455803608694,0.62708410810175,transit,True,medium
17_leniqua_dominique_jenkins,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Leniqua'dominique Jenkins,zdensity,-0.1281354626548523,0.3073805761069366,0.0028999649336229893,0.62708410810175,density,True,medium
17_lisa_raymond,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Lisa Raymond,zpBlk,-4.616088198526341,0.0005943888328351719,0.028475753253139002,0.6892636990521128,black_share,True,medium
17_lisa_raymond,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Lisa Raymond,zmedAge,-0.5663265558279011,0.31856146698458615,0.0023068937081487384,0.6892636990521128,median_age,True,medium
17_lisa_raymond,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Lisa Raymond,zmedInc,1.2619157966273744,0.18152117265362208,0.004151632799849758,0.6892636990521128,income,True,medium
17_lisa_raymond,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Lisa Raymond,zpCollege,2.9391482608537847,0.05766133752230267,0.008437363497338035,0.6892636990521128,college,True,medium
17_lisa_raymond,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Lisa Raymond,zpRenter,0.22655010715223856,0.7660258196622963,0.00020464876159598244,0.6892636990521128,renter,True,medium
17_lisa_raymond,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Lisa Raymond,zp2534,-1.5172098857378604,0.03922433632188776,0.009978095285115174,0.6892636990521128,age_25_34,True,medium
17_lisa_raymond,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Lisa Raymond,zpTransit,1.039175309514469,0.05377432806917603,0.008713425669821584,0.6892636990521128,transit,True,medium
17_lisa_raymond,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Lisa Raymond,zdensity,-0.519143730934587,0.295035949305452,0.0025435769591803936,0.6892636990521128,density,True,medium
17_oye_owolewa,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Oye Owolewa,zpBlk,-3.552472321538507,0.023909192405896822,0.02044894936127495,0.47098653322531936,black_share,True,low
17_oye_owolewa,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Oye Owolewa,zmedAge,-1.3673823451407912,0.04330932395787459,0.016306330352264364,0.47098653322531936,median_age,True,low
17_oye_owolewa,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Oye Owolewa,zmedInc,-1.116265229932842,0.31785470186330206,0.003938905343269239,0.47098653322531936,income,True,low
17_oye_owolewa,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Oye Owolewa,zpCollege,-2.1061933934208437,0.24896673961611832,0.005253428589183429,0.47098653322531936,college,True,low
17_oye_owolewa,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Oye Owolewa,zpRenter,-2.483185869475789,0.006618261257237463,0.029811347197535976,0.47098653322531936,renter,True,low
17_oye_owolewa,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Oye Owolewa,zp2534,1.9463777602924948,0.025798726276483518,0.019911003814812922,0.47098653322531936,age_25_34,True,low
17_oye_owolewa,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Oye Owolewa,zpTransit,0.36958200135567143,0.5602143312006114,0.0013363354415717454,0.47098653322531936,transit,True,low
17_oye_owolewa,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,AT-LARGE COUNCIL,Oye Owolewa,zdensity,2.7586407063887766,5.9696143083533654e-06,0.08708482915333415,0.47098653322531936,density,True,low
22_brian_l_schwalb,DEM ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,ATTORNEY GENERAL,Brian L. Schwalb,zpBlk,-0.13246606479128076,0.843868588201847,0.00023654319740451513,0.1981849417234679,black_share,True,low
22_brian_l_schwalb,DEM ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,ATTORNEY GENERAL,Brian L. Schwalb,zmedAge,0.6888765093167517,0.006975249890483207,0.045635704811956,0.1981849417234679,median_age,True,low
22_brian_l_schwalb,DEM ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,ATTORNEY GENERAL,Brian L. Schwalb,zmedInc,0.04654891475629386,0.9104632519790086,7.711126763332299e-05,0.1981849417234679,income,True,low
22_brian_l_schwalb,DEM ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,ATTORNEY GENERAL,Brian L. Schwalb,zpCollege,1.3661583283062377,0.04414331032859054,0.025085204660760918,0.1981849417234679,college,True,low
22_brian_l_schwalb,DEM ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,ATTORNEY GENERAL,Brian L. Schwalb,zpRenter,0.027712354344583634,0.9358102234540343,3.954997305921637e-05,0.1981849417234679,renter,True,low
22_brian_l_schwalb,DEM ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,ATTORNEY GENERAL,Brian L. Schwalb,zp2534,-0.7846131230505697,0.021508275012179383,0.03288152708720782,0.1981849417234679,age_25_34,True,low
22_brian_l_schwalb,DEM ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,ATTORNEY GENERAL,Brian L. Schwalb,zpTransit,0.30995250927578366,0.19233661607146438,0.010430546247075512,0.1981849417234679,transit,True,low
22_brian_l_schwalb,DEM ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,ATTORNEY GENERAL,Brian L. Schwalb,zdensity,0.5625018487746198,0.010785613569713243,0.04063030375617749,0.1981849417234679,density,True,low
22_brian_l_schwalb,DEM ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,ATTORNEY GENERAL,Brian L. Schwalb,zprior_2022_primary_certified_june_21_2022_primary_election_certified__brian_schwalb,-1.400268701458959,0.0011089741160992734,0.06689236479990046,0.1981849417234679,prior_territory,True,low
22_j_p_szymkowicz,DEM ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,ATTORNEY GENERAL,J.P. Szymkowicz,zpBlk,-1.029417187652006,0.08371604197790362,0.01953595674178832,0.131292576923567,black_share,True,low
22_j_p_szymkowicz,DEM ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,ATTORNEY GENERAL,J.P. Szymkowicz,zmedAge,-0.5256710632143402,0.041122337699898405,0.027361001431074228,0.131292576923567,median_age,True,low
22_j_p_szymkowicz,DEM ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,ATTORNEY GENERAL,J.P. Szymkowicz,zmedInc,0.10559706845492767,0.8027436871599932,0.00040311253334335273,0.131292576923567,income,True,low
22_j_p_szymkowicz,DEM ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,ATTORNEY GENERAL,J.P. Szymkowicz,zpCollege,-1.1716005285153597,0.09182163274556941,0.018551885231101406,0.131292576923567,college,True,low
22_j_p_szymkowicz,DEM ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,ATTORNEY GENERAL,J.P. Szymkowicz,zpRenter,0.22131695727573686,0.5213069470647473,0.002660590169220267,0.131292576923567,renter,True,low
22_j_p_szymkowicz,DEM ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,ATTORNEY GENERAL,J.P. Szymkowicz,zp2534,0.4278562215819848,0.19453784930222567,0.010937750832116344,0.131292576923567,age_25_34,True,low
22_j_p_szymkowicz,DEM ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,ATTORNEY GENERAL,J.P. Szymkowicz,zpTransit,-0.28868149846599067,0.23502743186320638,0.00915584320944507,0.131292576923567,transit,True,low
22_j_p_szymkowicz,DEM ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,ATTORNEY GENERAL,J.P. Szymkowicz,zdensity,-0.6397972367720501,0.004702375735073507,0.05317132937804714,0.131292576923567,density,True,low
23_paul_strauss,DEM UNITED STATES SENATOR ,UNITED STATES SENATOR,Paul Strauss,zpBlk,1.0658141036401503e-14,0.6246985867391657,,-inf,black_share,False,exclude
23_paul_strauss,DEM UNITED STATES SENATOR ,UNITED STATES SENATOR,Paul Strauss,zmedAge,-1.7763568394002505e-14,0.02437650246797036,,-inf,median_age,False,exclude
23_paul_strauss,DEM UNITED STATES SENATOR ,UNITED STATES SENATOR,Paul Strauss,zmedInc,-2.3092638912203256e-14,0.07837884336125661,,-inf,income,False,exclude
23_paul_strauss,DEM UNITED STATES SENATOR ,UNITED STATES SENATOR,Paul Strauss,zpCollege,-1.0658141036401503e-14,0.6171318743453704,,-inf,college,False,exclude
23_paul_strauss,DEM UNITED STATES SENATOR ,UNITED STATES SENATOR,Paul Strauss,zpRenter,7.105427357601002e-15,0.4938454619282614,,-inf,renter,False,exclude
23_paul_strauss,DEM UNITED STATES SENATOR ,UNITED STATES SENATOR,Paul Strauss,zp2534,-7.993605777301127e-15,0.4247427516590069,,-inf,age_25_34,False,exclude
23_paul_strauss,DEM UNITED STATES SENATOR ,UNITED STATES SENATOR,Paul Strauss,zpTransit,-4.440892098500626e-15,0.5444404201364793,,-inf,transit,False,exclude
23_paul_strauss,DEM UNITED STATES SENATOR ,UNITED STATES SENATOR,Paul Strauss,zdensity,-2.220446049250313e-14,0.0025724664663481726,,-inf,density,False,exclude
23_paul_strauss,DEM UNITED STATES SENATOR ,UNITED STATES SENATOR,Paul Strauss,zprior_2020_general_certified_november_3_2020_general_election_certifi_paul_strauss,-2.220446049250313e-14,0.03699686561548224,,-inf,prior_territory,False,exclude
24_franklin_garcia,DEM UNITED STATES REPRESENTATIVE ,UNITED STATES REPRESENTATIVE,Franklin Garcia,zpBlk,7.105427357601002e-15,0.9079800173628887,,-inf,black_share,False,exclude
24_franklin_garcia,DEM UNITED STATES REPRESENTATIVE ,UNITED STATES REPRESENTATIVE,Franklin Garcia,zmedAge,3.019806626980426e-14,0.2517404940850814,,-inf,median_age,False,exclude
24_franklin_garcia,DEM UNITED STATES REPRESENTATIVE ,UNITED STATES REPRESENTATIVE,Franklin Garcia,zmedInc,4.440892098500626e-15,0.9202808862289702,,-inf,income,False,exclude
24_franklin_garcia,DEM UNITED STATES REPRESENTATIVE ,UNITED STATES REPRESENTATIVE,Franklin Garcia,zpCollege,0.0,1.0,,-inf,college,False,exclude
24_franklin_garcia,DEM UNITED STATES REPRESENTATIVE ,UNITED STATES REPRESENTATIVE,Franklin Garcia,zpRenter,-2.1316282072803006e-14,0.5459701608587025,,-inf,renter,False,exclude
24_franklin_garcia,DEM UNITED STATES REPRESENTATIVE ,UNITED STATES REPRESENTATIVE,Franklin Garcia,zp2534,-1.687538997430238e-14,0.6196613047250524,,-inf,age_25_34,False,exclude
24_franklin_garcia,DEM UNITED STATES REPRESENTATIVE ,UNITED STATES REPRESENTATIVE,Franklin Garcia,zpTransit,-6.217248937900877e-15,0.8026607146363584,,-inf,transit,False,exclude
24_franklin_garcia,DEM UNITED STATES REPRESENTATIVE ,UNITED STATES REPRESENTATIVE,Franklin Garcia,zdensity,-8.881784197001252e-16,0.9694268282036111,,-inf,density,False,exclude
25_david_meadows,DEM NATIONAL COMMITTEEMAN ,NATIONAL COMMITTEEMAN,David Meadows,zpBlk,3.9930103330664775,0.008127642301556945,0.014689287890568004,0.7252369561674635,black_share,True,medium
25_david_meadows,DEM NATIONAL COMMITTEEMAN ,NATIONAL COMMITTEEMAN,David Meadows,zmedAge,1.4053462366826759,0.028314887127657166,0.01000117196188477,0.7252369561674635,median_age,True,medium
25_david_meadows,DEM NATIONAL COMMITTEEMAN ,NATIONAL COMMITTEEMAN,David Meadows,zmedInc,0.08697220139237682,0.9356560825794769,1.3314397276920076e-05,0.7252369561674635,income,True,medium
25_david_meadows,DEM NATIONAL COMMITTEEMAN ,NATIONAL COMMITTEEMAN,David Meadows,zpCollege,-3.116820707056995,0.07659059068407272,0.006481138866917813,0.7252369561674635,college,True,medium
25_david_meadows,DEM NATIONAL COMMITTEEMAN ,NATIONAL COMMITTEEMAN,David Meadows,zpRenter,1.7771474658705124,0.03685412795277606,0.009046562100241129,0.7252369561674635,renter,True,medium
25_david_meadows,DEM NATIONAL COMMITTEEMAN ,NATIONAL COMMITTEEMAN,David Meadows,zp2534,-0.947563341265619,0.2485257275455818,0.002733681681660549,0.7252369561674635,age_25_34,True,medium
